id,Hardness
10577,1.7838541666666667
10578,4.71536458333333
10579,5.789583333333328
10580,2.9677083333333343
10581,5.894270833333331
10582,3.7249999999999948
10583,3.209895833333332
10584,4.087499999999993
10585,2.8401041666666687
10586,2.3968750000000036
10587,6.127083333333329
10588,3.2505208333333324
10589,5.969791666666661
10590,3.160416666666665
10591,5.56562499999999
10592,2.430729166666673
10593,5.390624999999996
10594,5.8177083333333295
10595,5.259114583333328
10596,4.631249999999995
10597,5.989583333333328
10598,4.094270833333329
10599,5.385416666666663
10600,2.8734375000000014
10601,5.549999999999996
10602,3.8515624999999933
10603,5.48333333333333
10604,5.752083333333331
10605,1.5651041666666667
10606,2.9994791666666685
10607,5.986979166666667
10608,5.546562499999996
10609,10.0
10610,5.727083333333329
10611,4.8906249999999964
10612,5.673437499999989
10613,5.618229166666663
10614,5.715624999999997
10615,5.4796874999999945
10616,7.725520833333333
10617,5.3802083333333295
10618,2.492708333333335
10619,5.577604166666661
10620,5.960937499999993
10621,3.9156249999999964
10622,3.9234374999999955
10623,5.702083333333331
10624,4.881770833333331
10625,5.852604166666663
10626,4.041406249999997
10627,5.611458333333325
10628,5.957812499999995
10629,5.247395833333329
10630,2.3390625000000034
10631,4.49010416666666
10632,2.7541666666666664
10633,2.7312500000000015
10634,3.1593749999999985
10635,4.297916666666665
10636,4.84270833333333
10637,6.443749999999998
10638,2.886458333333334
10639,6.471354166666665
10640,5.9484375
10641,4.366666666666663
10642,3.373437499999999
10643,1.5182291666666667
10644,3.635937499999997
10645,5.792187499999998
10646,2.171875000000004
10647,5.756770833333331
10648,5.438020833333328
10649,5.444270833333332
10650,3.7890624999999925
10651,6.0562499999999835
10652,5.226041666666663
10653,5.660416666666662
10654,3.554166666666665
10655,3.0984374999999993
10656,5.031510416666664
10657,4.270312499999998
10658,5.826041666666665
10659,5.7630208333333295
10660,3.5416666666666625
10661,4.793229166666662
10662,4.06302083333333
10663,6.041145833333325
10664,3.776041666666662
10665,5.77239583333333
10666,4.595312499999998
10667,5.320052083333329
10668,5.620833333333327
10669,3.7291666666666647
10670,3.310416666666667
10671,4.54739583333333
10672,2.5171875000000004
10673,3.617187499999997
10674,3.467187499999999
10675,4.306249999999987
10676,2.728645833333335
10677,2.88125
10678,3.9656249999999944
10679,2.6729166666666706
10680,5.596874999999996
10681,4.366145833333328
10682,4.2864583333333295
10683,4.543229166666659
10684,2.558854166666669
10685,4.843749999999992
10686,4.10364583333333
10687,5.869010416666665
10688,5.6130208333333265
10689,4.842187499999996
10690,4.58645833333333
10691,5.555208333333329
10692,5.175520833333329
10693,5.229166666666664
10694,5.760937499999993
10695,3.5020833333333314
10696,5.557291666666665
10697,5.573437499999993
10698,3.849479166666663
10699,1.8328125000000055
10700,3.9682291666666636
10701,3.9427083333333286
10702,5.1963541666666595
10703,5.570833333333328
10704,3.373437499999998
10705,5.553124999999997
10706,5.740104166666662
10707,7.046874999999997
10708,3.731770833333331
10709,3.336458333333333
10710,4.800520833333328
10711,4.271354166666662
10712,5.220312499999996
10713,3.0020833333333337
10714,3.3468750000000007
10715,5.727604166666665
10716,5.206870039682537
10717,5.921874999999996
10718,4.928645833333328
10719,5.3760416666666595
10720,5.6927083333333295
10721,4.1635416666666645
10722,2.4604166666666676
10723,3.971354166666661
10724,5.07447916666666
10725,1.6223958333333333
10726,3.2192708333333315
10727,2.0109375000000003
10728,4.128124999999998
10729,5.798958333333329
10730,5.610416666666659
10731,5.441666666666662
10732,3.063541666666667
10733,2.538020833333335
10734,5.527083333333331
10735,5.868749999999999
10736,5.246874999999998
10737,4.757031249999994
10738,5.703124999999997
10739,3.498958333333332
10740,2.464583333333336
10741,5.209374999999995
10742,3.110416666666667
10743,4.471874999999995
10744,2.511458333333334
10745,5.199479166666663
10746,4.330208333333328
10747,2.9114583333333335
10748,6.750520833333332
10749,4.465104166666662
10750,4.698437499999994
10751,5.154166666666662
10752,4.392708333333325
10753,4.124999999999997
10754,5.848958333333332
10755,5.814062499999996
10756,3.7968749999999987
10757,3.7249999999999965
10758,3.075260416666667
10759,2.7791666666666703
10760,5.736458333333329
10761,6.064062499999999
10762,5.6437499999999945
10763,6.074999999999996
10764,4.566145833333331
10765,4.703124999999994
10766,5.933854166666662
10767,4.786979166666662
10768,6.022135416666661
10769,5.765104166666661
10770,6.352083333333332
10771,2.561458333333335
10772,5.384895833333328
10773,3.50364583333333
10774,5.145052083333327
10775,5.32708333333333
10776,4.081249999999995
10777,2.010937500000001
10778,6.181770833333327
10779,5.267708333333327
10780,3.5020833333333328
10781,4.9484375
10782,5.612499999999996
10783,4.341145833333331
10784,5.791145833333329
10785,5.64791666666666
10786,4.7453124999999945
10787,5.999999999999997
10788,5.742708333333333
10789,5.326041666666661
10790,3.309374999999998
10791,3.764062499999998
10792,5.873437499999995
10793,4.486979166666663
10794,5.452083333333328
10795,5.783333333333329
10796,4.923958333333327
10797,5.608593749999996
10798,5.9161458333333306
10799,5.878333333333331
10800,2.5989583333333357
10801,5.738020833333333
10802,5.630208333333326
10803,3.61927083333333
10804,5.072916666666662
10805,4.676041666666664
10806,6.048437499999996
10807,5.78177083333333
10808,3.7999999999999976
10809,3.651041666666664
10810,4.0468749999999964
10811,3.959895833333332
10812,4.201041666666663
10813,4.707812499999998
10814,5.511458333333331
10815,2.5755208333333357
10816,3.8463541666666585
10817,4.934895833333329
10818,4.251302083333328
10819,5.07760416666666
10820,5.817187499999995
10821,2.1692708333333344
10822,3.024999999999999
10823,5.264583333333329
10824,6.215104166666666
10825,5.883854166666661
10826,3.8432291666666636
10827,5.55364583333333
10828,2.584375000000002
10829,5.958333333333331
10830,5.508854166666662
10831,5.220833333333325
10832,5.986979166666665
10833,5.436979166666663
10834,4.596354166666663
10835,5.460937499999993
10836,4.148437499999997
10837,5.183854166666662
10838,3.715624999999998
10839,1.9395833333333334
10840,5.686458333333328
10841,5.001562499999992
10842,6.162499999999998
10843,4.7062499999999945
10844,3.2552083333333326
10845,4.457291666666666
10846,4.455208333333329
10847,5.663541666666661
10848,3.317708333333332
10849,5.474479166666659
10850,5.348958333333332
10851,2.7656250000000018
10852,5.10208333333333
10853,4.463541666666662
10854,5.541666666666662
10855,3.8604166666666644
10856,4.90989583333333
10857,5.666666666666663
10858,5.494270833333318
10859,4.580729166666665
10860,5.693229166666664
10861,5.769791666666658
10862,5.146874999999999
10863,4.973958333333322
10864,6.176041666666657
10865,5.484895833333329
10866,5.288020833333324
10867,1.5
10868,5.14270833333333
10869,4.162760416666663
10870,5.690104166666667
10871,5.61770833333333
10872,3.7854166666666593
10873,3.7578124999999925
10874,5.751041666666661
10875,5.868749999999994
10876,5.420312499999997
10877,5.246874999999994
10878,5.928124999999995
10879,5.805208333333328
10880,4.3390624999999945
10881,7.519270833333329
10882,3.6828124999999976
10883,3.8911458333333315
10884,3.3932291666666643
10885,5.244270833333326
10886,2.753125000000003
10887,3.929166666666662
10888,5.475520833333326
10889,5.230208333333329
10890,5.109114583333331
10891,3.2354166666666657
10892,5.352604166666666
10893,2.346354166666668
10894,5.018229166666662
10895,5.135937499999996
10896,2.2458333333333345
10897,5.414583333333329
10898,5.580729166666657
10899,3.804166666666662
10900,4.059374999999998
10901,5.851041666666661
10902,4.508854166666665
10903,3.344270833333331
10904,5.123177083333331
10905,5.384895833333328
10906,3.180729166666667
10907,5.055729166666667
10908,5.97708333333333
10909,2.6942708333333374
10910,5.267187499999996
10911,5.479687499999996
10912,5.701562499999998
10913,4.65833333333333
10914,4.421354166666664
10915,3.4354166666666663
10916,5.090624999999991
10917,6.0
10918,5.6536458333333295
10919,4.747395833333328
10920,5.771354166666662
10921,5.141666666666663
10922,3.6895833333333314
10923,4.618229166666664
10924,4.952083333333328
10925,5.641666666666662
10926,5.3776041666666545
10927,4.458333333333325
10928,2.3151041666666674
10929,5.416666666666658
10930,4.887239583333328
10931,3.0505208333333336
10932,4.7109374999999964
10933,5.878124999999996
10934,5.577604166666661
10935,5.511979166666657
10936,2.723437500000001
10937,5.592187499999999
10938,3.8494791666666615
10939,5.834374999999994
10940,5.90572916666666
10941,2.6968750000000026
10942,5.31145833333333
10943,5.709895833333327
10944,4.059895833333331
10945,5.338020833333328
10946,5.774479166666661
10947,4.773958333333325
10948,4.35885416666666
10949,2.959375
10950,2.854687500000002
10951,4.934374999999997
10952,5.124999999999996
10953,3.455729166666663
10954,5.486458333333327
10955,4.240624999999996
10956,5.628645833333326
10957,5.023437499999997
10958,5.797395833333328
10959,4.9005208333333306
10960,2.069270833333339
10961,5.024999999999994
10962,3.2760416666666656
10963,4.967187499999991
10964,3.6
10965,5.22864583333333
10966,3.1671874999999994
10967,4.920312499999994
10968,5.734895833333325
10969,3.2468750000000006
10970,4.180729166666665
10971,5.27864583333333
10972,2.3380208333333385
10973,3.890104166666663
10974,4.6880208333333275
10975,2.602083333333337
10976,5.220312499999996
10977,4.750520833333328
10978,3.9328124999999994
10979,3.0997395833333345
10980,6.006249999999999
10981,5.716666666666661
10982,6.230034722222217
10983,3.491666666666666
10984,5.865104166666658
10985,3.6333333333333298
10986,5.7265624999999964
10987,5.513020833333328
10988,5.2315104166666595
10989,3.966666666666662
10990,1.8942708333333391
10991,3.379166666666664
10992,5.173437499999992
10993,3.103645833333335
10994,3.735416666666664
10995,2.0776041666666676
10996,6.042708333333333
10997,4.7234374999999975
10998,4.3411458333333295
10999,2.7875
11000,6.078124999999996
11001,5.784895833333329
11002,2.5088541666666697
11003,5.091666666666661
11004,5.295833333333328
11005,5.020312499999986
11006,5.192708333333327
11007,5.659895833333333
11008,4.990364583333328
11009,3.944270833333325
11010,5.821874999999995
11011,5.4874999999999945
11012,5.99270833333333
11013,5.659635416666663
11014,4.881249999999995
11015,5.285937499999997
11016,6.023958333333327
11017,4.171874999999996
11018,3.848437499999997
11019,3.7645833333333276
11020,5.63645833333333
11021,4.4583333333333295
11022,6.760937499999997
11023,5.380729166666665
11024,5.376041666666663
11025,3.576041666666665
11026,2.0645833333333337
11027,3.628124999999996
11028,5.305208333333325
11029,2.5380208333333356
11030,2.581250000000002
11031,5.134895833333331
11032,3.3822916666666654
11033,4.846614583333328
11034,3.031770833333333
11035,5.309374999999991
11036,5.267708333333329
11037,5.107291666666663
11038,5.184374999999997
11039,5.833333333333328
11040,5.796874999999994
11041,5.40677083333333
11042,2.765104166666667
11043,3.079687500000001
11044,4.024479166666663
11045,5.968749999999992
11046,2.454687500000001
11047,2.354166666666673
11048,5.07135416666666
11049,5.401041666666662
11050,4.055729166666661
11051,5.643749999999997
11052,3.5572916666666647
11053,5.4718749999999945
11054,5.301041666666662
11055,5.086979166666662
11056,4.695312499999994
11057,5.395312499999997
11058,6.529166666666654
11059,5.530208333333326
11060,3.262499999999998
11061,4.881770833333326
11062,4.383854166666663
11063,6.188541666666662
11064,3.3049479166666664
11065,5.852604166666662
11066,3.8807291666666663
11067,2.9786458333333337
11068,4.716666666666662
11069,4.603124999999997
11070,5.40260416666666
11071,5.34322916666666
11072,3.3140625
11073,4.907291666666663
11074,5.118749999999996
11075,2.978125
11076,3.449479166666666
11077,3.535937499999998
11078,3.906249999999996
11079,5.490104166666662
11080,3.208854166666665
11081,5.285416666666659
11082,4.382291666666664
11083,6.168229166666649
11084,5.759635416666665
11085,5.554166666666664
11086,1.8078125
11087,5.881249999999998
11088,2.191666666666668
11089,5.470833333333329
11090,5.880208333333331
11091,3.48020833333333
11092,3.349479166666665
11093,5.221354166666664
11094,4.246354166666663
11095,3.174999999999999
11096,5.599479166666659
11097,2.3953125000000064
11098,5.029166666666662
11099,5.9473958333333306
11100,5.664062499999996
11101,5.416666666666663
11102,5.9765625
11103,4.02239583333333
11104,6.463541666666649
11105,5.469791666666659
11106,5.548437499999999
11107,3.4119791666666655
11108,4.365625
11109,5.88541666666666
11110,5.905208333333328
11111,3.742187499999995
11112,5.116145833333331
11113,5.651562499999994
11114,3.0171875000000004
11115,4.912499999999998
11116,3.7109374999999933
11117,5.752083333333329
11118,5.552604166666662
11119,5.932031249999994
11120,3.9656249999999957
11121,5.584374999999993
11122,5.386458333333329
11123,3.2901041666666653
11124,5.425520833333327
11125,5.088020833333333
11126,2.975
11127,6.057812499999997
11128,6.0229166666666645
11129,5.782812499999998
11130,4.083854166666664
11131,3.466145833333332
11132,2.8494791666666672
11133,3.8515624999999964
11134,5.913020833333328
11135,5.958333333333328
11136,4.980208333333326
11137,6.026041666666661
11138,5.766406249999999
11139,5.747916666666659
11140,5.399999999999999
11141,5.742187499999994
11142,6.082812499999993
11143,5.85572916666666
11144,2.0822916666666713
11145,5.137499999999996
11146,5.781249999999985
11147,5.276041666666665
11148,3.43333333333333
11149,5.099999999999995
11150,5.370260416666664
11151,4.828124999999996
11152,3.181249999999999
11153,4.107291666666662
11154,4.410937499999995
11155,5.439583333333328
11156,4.205208333333328
11157,3.7401041666666663
11158,3.1666666666666665
11159,5.906249999999996
11160,3.3953124999999993
11161,5.341666666666662
11162,5.772916666666661
11163,5.878124999999997
11164,5.9218749999999964
11165,2.817187500000003
11166,3.1705208333333323
11167,4.6291666666666655
11168,4.618229166666663
11169,3.772916666666664
11170,3.2703124999999993
11171,5.454947916666661
11172,4.942708333333332
11173,4.918749999999997
11174,5.709374999999995
11175,4.555729166666661
11176,5.883072916666659
11177,5.526562499999997
11178,1.7526041666666667
11179,4.374479166666663
11180,5.905208333333324
11181,5.745312499999996
11182,5.458333333333321
11183,4.257812499999997
11184,6.120312499999997
11185,5.271354166666662
11186,5.364583333333329
11187,3.683854166666665
11188,5.680208333333329
11189,3.7395833333333304
11190,4.9177083333333265
11191,4.297656249999996
11192,3.704687499999998
11193,5.828124999999996
11194,3.4645833333333313
11195,3.562239583333333
11196,5.530729166666663
11197,4.7205729166666615
11198,4.17604166666666
11199,3.5640624999999972
11200,5.1624999999999925
11201,3.1833333333333336
11202,5.245833333333327
11203,2.7317708333333344
11204,4.144791666666659
11205,6.162499999999997
11206,3.397395833333333
11207,4.121874999999995
11208,4.712708333333331
11209,6.064583333333328
11210,5.283854166666662
11211,5.311458333333328
11212,1.6901041666666667
11213,2.414062500000003
11214,3.820312499999995
11215,5.904687499999999
11216,5.158333333333327
11217,5.786979166666664
11218,5.6203125
11219,2.5036458333333336
11220,3.0046874999999997
11221,3.266666666666666
11222,5.9052083333333245
11223,3.2578125
11224,3.0828125000000006
11225,5.692187499999996
11226,5.579166666666661
11227,5.381249999999997
11228,4.8338541666666615
11229,3.7661458333333298
11230,5.4416666666666655
11231,5.666666666666665
11232,2.3932291666666683
11233,3.9770833333333333
11234,3.1114583333333337
11235,3.6729166666666635
11236,5.9041666666666615
11237,5.231249999999995
11238,2.2671875000000012
11239,5.516666666666665
11240,5.988020833333333
11241,5.539583333333325
11242,4.507812499999996
11243,5.378645833333333
11244,5.910937499999986
11245,2.4062500000000004
11246,4.563437499999995
11247,2.5072916666666676
11248,5.222916666666662
11249,2.698437500000003
11250,4.2052083333333306
11251,5.118749999999995
11252,5.514062499999993
11253,6.05416666666666
11254,5.5505208333333265
11255,5.804687499999999
11256,5.679687499999996
11257,5.700520833333325
11258,2.469270833333337
11259,6.197916666666662
11260,3.1588541666666665
11261,5.466666666666659
11262,4.311458333333328
11263,4.177604166666661
11264,6.779687499999998
11265,5.8848958333333306
11266,5.649999999999995
11267,4.024999999999998
11268,1.5
11269,4.16770833333333
11270,4.785416666666664
11271,5.472656249999997
11272,3.754687499999997
11273,3.1770833333333335
11274,3.4421874999999953
11275,5.940624999999994
11276,3.3286458333333306
11277,3.1270833333333345
11278,2.5291666666666743
11279,5.008854166666665
11280,3.806770833333326
11281,5.5848958333333245
11282,5.724999999999997
11283,4.398958333333328
11284,5.001041666666663
11285,4.441406249999997
11286,6.128124999999993
11287,5.755729166666657
11288,5.954687499999998
11289,3.021875
11290,7.3921874999999995
11291,3.2015625
11292,4.334374999999995
11293,5.186979166666663
11294,5.430729166666662
11295,5.962499999999995
11296,5.873437499999998
11297,4.00989583333333
11298,5.936458333333328
11299,3.3557291666666633
11300,2.4901041666666672
11301,5.15520833333332
11302,5.344791666666658
11303,5.592187499999997
11304,5.318229166666663
11305,5.657291666666661
11306,5.724479166666664
11307,6.528645833333315
11308,5.697395833333328
11309,2.8354166666666676
11310,5.565104166666663
11311,5.451562499999995
11312,3.0296875
11313,5.507552083333329
11314,5.271874999999994
11315,5.7463541666666655
11316,2.6640625000000018
11317,5.9567708333333265
11318,4.467187499999997
11319,2.980208333333335
11320,6.01614583333333
11321,5.6984374999999945
11322,5.8781249999999945
11323,3.5499999999999985
11324,2.3468750000000007
11325,4.049218749999998
11326,5.982812499999997
11327,3.938541666666661
11328,5.459895833333328
11329,2.2432291666666684
11330,5.894270833333331
11331,5.263020833333328
11332,5.656249999999996
11333,4.84114583333333
11334,5.9916666666666645
11335,4.253124999999996
11336,5.229166666666662
11337,5.153124999999995
11338,3.6463541666666646
11339,5.553906249999994
11340,6.1947916666666645
11341,6.051041666666662
11342,5.6713541666666645
11343,4.825520833333326
11344,5.004166666666666
11345,5.543229166666664
11346,5.836458333333328
11347,5.860677083333332
11348,4.496354166666663
11349,4.078124999999997
11350,5.934895833333331
11351,5.5489583333333306
11352,3.6052083333333282
11353,2.5182291666666683
11354,2.6864583333333356
11355,3.000520833333335
11356,4.756249999999999
11357,5.239583333333329
11358,4.991145833333331
11359,5.154166666666662
11360,2.975
11361,4.8505208333333245
11362,5.760416666666653
11363,5.113541666666663
11364,2.5671875000000006
11365,2.531770833333336
11366,6.019270833333334
11367,2.265104166666667
11368,2.369270833333336
11369,5.694010416666662
11370,2.41041666666667
11371,2.2145833333333376
11372,5.885416666666662
11373,4.2890624999999964
11374,5.585937499999997
11375,2.8666666666666707
11376,6.053125000000005
11377,5.973958333333329
11378,4.936458333333326
11379,4.644791666666661
11380,4.8302083333333306
11381,3.6859374999999965
11382,2.9833333333333343
11383,3.111979166666666
11384,2.8822916666666685
11385,4.946354166666661
11386,5.497135416666661
11387,4.332812499999995
11388,5.415624999999995
11389,5.11145833333333
11390,3.6218749999999975
11391,3.5552083333333306
11392,4.06458333333333
11393,5.749999999999997
11394,4.6723958333333275
11395,5.598437499999996
11396,3.5427083333333296
11397,5.712499999999994
11398,5.210937499999996
11399,5.366666666666663
11400,5.94895833333333
11401,5.4630208333333306
11402,3.8312499999999923
11403,5.85104166666666
11404,5.488020833333327
11405,3.9093749999999976
11406,5.130208333333328
11407,5.811458333333324
11408,5.478645833333327
11409,3.8249999999999957
11410,3.724479166666665
11411,2.2437500000000035
11412,4.854166666666664
11413,3.688281249999997
11414,5.44114583333333
11415,5.497395833333328
11416,5.828749999999992
11417,5.149479166666664
11418,6.086458333333329
11419,4.810416666666662
11420,5.51927083333333
11421,5.2239583333333295
11422,5.3281249999999885
11423,4.947656249999997
11424,3.389583333333332
11425,2.7578125000000018
11426,5.389062499999995
11427,4.055208333333327
11428,2.485937500000002
11429,4.852083333333328
11430,5.477083333333327
11431,3.3630208333333313
11432,5.8156249999999945
11433,4.17135416666666
11434,2.4958333333333353
11435,4.819791666666656
11436,2.56510416666667
11437,5.641666666666662
11438,4.655729166666653
11439,5.37395833333333
11440,3.1796875000000004
11441,2.511979166666669
11442,3.0953125000000004
11443,2.2005208333333344
11444,4.098437499999996
11445,4.381249999999994
11446,4.470833333333329
11447,3.654166666666662
11448,5.027864583333327
11449,5.389791666666665
11450,5.215104166666664
11451,4.257552083333327
11452,3.606770833333332
11453,5.228645833333328
11454,4.8802083333333295
11455,5.76927083333333
11456,2.8177083333333353
11457,3.9364583333333294
11458,4.374479166666662
11459,2.454687500000002
11460,3.9802083333333313
11461,2.653125000000006
11462,5.971354166666661
11463,5.407812499999992
11464,5.774999999999996
11465,5.930729166666666
11466,4.981249999999997
11467,5.79583333333333
11468,4.464583333333329
11469,6.069270833333323
11470,5.210416666666662
11471,3.3427083333333325
11472,3.5520833333333317
11473,5.7109374999999964
11474,5.5781249999999964
11475,3.860416666666661
11476,4.48229166666666
11477,4.191666666666662
11478,5.359635416666663
11479,5.767708333333328
11480,5.2911458333333306
11481,5.820312499999997
11482,3.355729166666666
11483,5.661458333333329
11484,3.8447916666666604
11485,2.284375000000001
11486,5.349479166666664
11487,5.575260416666662
11488,6.20260416666666
11489,3.3302083333333337
11490,4.433854166666662
11491,3.9161458333333328
11492,2.6421875000000026
11493,4.15677083333333
11494,5.130989583333328
11495,6.3614583333333234
11496,3.0307291666666676
11497,6.427604166666666
11498,3.400520833333332
11499,2.4026041666666687
11500,5.323958333333329
11501,5.333854166666664
11502,4.346354166666663
11503,4.947083333333329
11504,5.869270833333329
11505,3.3682291666666657
11506,5.976562499999993
11507,5.7104166666666645
11508,5.666145833333329
11509,5.711979166666662
11510,6.0989583333333295
11511,4.9992187499999945
11512,2.929166666666667
11513,2.5192708333333353
11514,5.864062499999999
11515,5.979166666666667
11516,2.578125000000001
11517,2.5031250000000047
11518,5.075260416666662
11519,5.470833333333328
11520,5.606249999999995
11521,2.4890625000000006
11522,5.331249999999998
11523,5.504166666666662
11524,5.666666666666661
11525,5.866145833333328
11526,4.806770833333329
11527,5.939583333333331
11528,5.388541666666662
11529,5.359895833333329
11530,4.922916666666656
11531,4.976562499999996
11532,4.18958333333333
11533,4.751562499999996
11534,5.586979166666662
11535,3.2895833333333333
11536,4.091145833333332
11537,5.25989583333333
11538,5.698958333333327
11539,5.373958333333326
11540,3.7468749999999975
11541,4.016666666666661
11542,5.087499999999992
11543,5.8098958333333295
11544,4.678645833333326
11545,5.685937499999995
11546,4.7062499999999945
11547,3.9953124999999985
11548,5.210937499999997
11549,3.8781249999999976
11550,5.892187499999996
11551,2.0833333333333344
11552,5.711718749999993
11553,5.452604166666664
11554,4.534374999999996
11555,4.862499999999996
11556,5.776562499999996
11557,3.7067708333333313
11558,5.8083333333333265
11559,5.54557291666666
11560,5.522916666666661
11561,6.544791666666657
11562,5.583854166666661
11563,5.2473958333333295
11564,4.554166666666664
11565,5.3593749999999964
11566,5.878124999999997
11567,4.9593749999999925
11568,6.170833333333328
11569,5.479687499999996
11570,4.527083333333329
11571,4.344270833333331
11572,4.058333333333331
11573,5.3156249999999945
11574,4.447916666666661
11575,3.9963541666666664
11576,3.8729166666666637
11577,5.58583333333333
11578,4.064583333333332
11579,3.7934895833333315
11580,3.9390624999999955
11581,3.4869791666666647
11582,4.68802083333333
11583,3.586979166666662
11584,5.539583333333327
11585,2.3546875000000003
11586,5.629166666666664
11587,4.0
11588,2.4203125000000063
11589,5.393229166666661
11590,5.654687499999994
11591,5.154166666666663
11592,6.005208333333324
11593,4.387499999999995
11594,6.872395833333328
11595,5.284895833333329
11596,5.043749999999996
11597,5.205729166666662
11598,5.782812499999994
11599,2.7583333333333346
11600,3.4614583333333306
11601,4.924479166666667
11602,4.433333333333328
11603,3.4416666666666664
11604,2.478125
11605,4.460937499999994
11606,5.222395833333327
11607,5.942187499999998
11608,5.942187499999998
11609,3.8932291666666656
11610,5.140104166666664
11611,5.152083333333329
11612,5.5760416666666615
11613,5.804427083333327
11614,4.417708333333326
11615,5.581770833333329
11616,3.7687499999999923
11617,5.462499999999998
11618,2.971354166666668
11619,5.733854166666663
11620,5.195312499999996
11621,5.967708333333312
11622,5.898437499999993
11623,5.742708333333333
11624,5.869791666666663
11625,3.7692708333333305
11626,6.398958333333321
11627,3.1796875000000013
11628,3.3880208333333335
11629,5.796874999999997
11630,3.4624999999999986
11631,3.9734374999999944
11632,1.893229166666672
11633,6.2239583333333135
11634,6.2734374999999964
11635,4.396354166666664
11636,5.676041666666664
11637,5.7005208333333295
11638,4.731249999999996
11639,3.1953124999999987
11640,2.700000000000004
11641,5.321874999999995
11642,5.500520833333329
11643,2.7500000000000004
11644,2.6296875
11645,3.2166666666666663
11646,4.977083333333332
11647,3.5166666666666644
11648,4.767187499999995
11649,5.1140624999999895
11650,5.988020833333326
11651,4.657291666666661
11652,4.928645833333328
11653,5.630208333333329
11654,4.734374999999992
11655,3.0432291666666664
